ID_again,City,lat,lon,status,DC_Title,DC_Creator,DC_Description
84116,"Crandon, WI, USA",45.568712,-88.897293,success,Brother Jack,"Ford, Warde H.: Performer",Forms part of a group of field materials documenting Warde H. Ford performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84117,"Crandon, WI, USA",45.568712,-88.897293,success,Black sheep,"Walker, Robert, b. 1883?: Performer",Forms part of a group of field materials documenting Robert Walker performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84118,"Crandon, WI, USA",45.568712,-88.897293,success,Cruel hiss,"Walker, Robert, b. 1883?: Performer",Forms part of a group of field materials documenting Robert Walker performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84119,"Crandon, WI, USA",45.568712,-88.897293,success,Riley and I were chums,"Walker, Robert, b. 1883?: Performer","Forms part of a group of field materials documenting Robert Walker performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.| SRC notes: ""Old tent show songΓÇª"""
84120,"Crandon, WI, USA",45.568712,-88.897293,success,Pickled Jew,"Walker, Robert, b. 1883?: Performer","Forms part of a group of field materials documenting Robert Walker performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""I suspect this is a tent-show parody using a much older good tune."""
84201,"Crandon, WI, USA",45.568712,-88.897293,success,Hicks Carmichael,"Faulkner, Grant, b. 1870?: Performer","Forms part of a group of field materials documenting Bud Faulkner performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""A ballad about a crime committed by a colored man."""
84202,"Crandon, WI, USA",45.568712,-88.897293,success,Never grow old,"Faulkner, Grant, b. 1870?: Performer","Forms part of a group of field materials documenting Bud Faulkner performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""This hymn was very popular and a number of people told me it was 'the best song in town.'"""
84203,"Crandon, WI, USA",45.568712,-88.897293,success,Judgment Day,"Faulkner, Grant, b. 1870?: Performer","Forms part of a group of field materials documenting Bud Faulkner performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""Temperance songΓÇªA man who is bartender at a nearby bar was off duty and came in to listen. When Bud sang the verse condemning 'those who gave them their drinks' to hell-fire, this man burst into tears and ran outside, amid murmers of sympathy from the bystanders."""
84204,"Crandon, WI, USA",45.568712,-88.897293,success,Parting song,"Spencer, Charlie, b. 1873?: Performer| Spencer, Rosa: Performer",Forms part of a group of field materials documenting Charles Spencer performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84205,"Crandon, WI, USA",45.568712,-88.897293,success,There was a rich man,"Spencer, Rosa: Performer",Forms part of a group of field materials documenting Mrs. Spencer performing for the Special Skills Division of the Resettlement Administration.
84206,"Crandon, WI, USA",45.568712,-88.897293,success,There was a rich man,"Spencer, Rosa: Performer",Forms part of a group of field materials documenting Mrs. Spencer performing for the Special Skills Division of the Resettlement Administration.
84207,"Crandon, WI, USA",45.568712,-88.897293,success,My parents loved me tenderly,"Bailey, Jack: Performer",Forms part of a group of field materials documenting Jack Bailey performing for the Special Skills Division of the Resettlement Administration.
84208,"Crandon, WI, USA",45.568712,-88.897293,success,Might Adley-ca-budley-fately-ca-ham-shaw,"Spencer, Charlie, b. 1873?: Performer","Forms part of a group of field materials documenting Charles Spencer performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.| SRC notes: ""A King's name of Greece, spelled out by Mr. Charles Spencer -- Kentucky funning for children."""
84209,"Crandon, WI, USA",45.568712,-88.897293,success,Roune county crew,"Faulkner, Grant, b. 1870?: Performer","Forms part of a group of field materials documenting Bud Faulkner performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""This is a Kentucky feud song, naming the Martins, the Tollivers and numerous other victims."""
84210,"Crandon, WI, USA",45.568712,-88.897293,success,"My buried friends, can I forget","Spencer, Charlie, b. 1873?: Performer",Forms part of a group of field materials documenting Charles Spencer performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84211,"Crandon, WI, USA",45.568712,-88.897293,success,Lass of Mohee,"Spencer, Clyde: Performer",Forms part of a group of field materials documenting Clyde Spencer performing for the Special Skills Division of the Resettlement Administration.
84212,"Crandon, WI, USA",45.568712,-88.897293,success,Sweet Betsy from Pike,"Faulkner, Grant, b. 1870?: Performer","Forms part of a group of field materials documenting Bud Faulkner performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""(Two verses, leaving Betsy due to get sand in her eyesΓÇª) Bud insisted that was all, but I don't believe him, and the roars of the audience when Bud said firmly: 'Nope, that's all -- Betsy take'n died right there!' showed that they really knew better too. I think he started to sing it without realizing what he was getting into. If Mr. Lomax has never collected the unprintable version of Betsy[,] Warde Ford would probably write it down for me; but I don't want to ask for too many of that type of song, and Ford has two rather old English songs of that sort that I want later. I must admit it never occurred to me that parts of Betsy were too highly coloredΓÇª"""
84213,"Crandon, WI, USA",45.568712,-88.897293,success,Two orphans,"Faulkner, Grant, b. 1870?: Performer","Forms part of a group of field materials documenting Bud Faulkner performing for the Special Skills Division of the Resettlement Administration.| SRC notes: ""These 3 songs were all popular among lumberjacks."""
84214,"Crandon, WI, USA",45.568712,-88.897293,success,Twenty-pound bulldog,"Ford, Art: Performer",Forms part of a group of field materials documenting Art Ford performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84215,"Crandon, WI, USA",45.568712,-88.897293,success,Lather and shave,"Ford, Art: Performer","Forms part of a group of field materials documenting Art Ford performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.| SRC notes: ""Probably a travelling show song like the above [ The Twenty-Pound Dog ]."""
84216,"Crandon, WI, USA",45.568712,-88.897293,success,When you wore a tulip,"Ford, Warde: Performer","Forms part of a group of field materials documenting Warde H. Ford performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.| SRC notes: ""Sung and clogged by Warde H. Ford."""
84217,"Crandon, WI, USA",45.568712,-88.897293,success,Battle of Antietam Creek,"Ford, Warde H.: Performer",Forms part of a group of field materials documenting Warde H. Ford performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
84218,"Crandon, WI, USA",45.568712,-88.897293,success,Last fierce charge,"Ford, Warde H.: Performer",Forms part of a group of field materials documenting Warde H. Ford performing Anglo-American ballads for the Special Skills Division of the Resettlement Administration.
WHS06512,"Schofield, WI, USA",44.918498,-89.609749,success,Bessie Gordon at reed organ,"Stratman-Thomas, Helene, 1896-1973: Photographer",Bessie Gordon (b. 1901) at her cut-down reed organ under the tavern counter.
WHS06513,"Schofield, WI, USA",44.918498,-89.609749,success,Bessie Gordon at reed organ,"Stratman-Thomas, Helene, 1896-1973: Photographer",Bessie Gordon (b.1901) at her cut-down reed organ under the tavern counter.
WHS25174,"Dodgeville, WI, USA",42.964713,-90.130774,success,Dr. William Reese and Helene Stratman-Thomas,,"Dr. William Reese, a Welsh tenor, and song collector Helene Stratman-Thomas."
WHS25175,"Rhinelander, WI, USA",45.644155,-89.400934,success,Emery DeNoyer,"Stratman-Thomas, Helene, 1896-1973: Photographer","Emery DeNoyer (b.1887), singer of lumberjack songs. ""He earned his keep in the Wisconsin lumber camps not by logging (for he only had only one eye and one arm) but by singing."" -- Harry Peters, Folk Songs Out of Wisconsin."
WHS25176,"Pearson, WI, USA",45.364167,-89.016389,success,Mrs. Ollie Jacobs and Pearl Jacobs Borusky,"Stratman-Thomas, Helene, 1896-1973: Photographer",Mrs. Ollie Jacobs and her daughter Pearl Jacobs Borusky.
WHS25177,"Pearson, WI, USA",45.364167,-89.016389,success,Mrs. Ollie Jacobs,"Stratman-Thomas, Helene, 1896-1973: Photographer","Mrs. Ollie Jacobs (b. 1862), singer of English ballads from Kentucky, seated in wheelchair."
WHS25178,"Pearson, WI, USA",45.364167,-89.016389,success,Mrs. Ollie Jacobs,"Stratman-Thomas, Helene, 1896-1973: Photographer","Mrs. Ollie Jacobs (b. 1862), singer of English ballads from Kentucky, seated in wheelchair."
WHS25179,"Wisconsin, USA",44.356004,-89.466198,success,"Rural Crandon, Wis.","Stratman-Thomas, Helene, 1896-1973: Photographer","Two buildings and farm equipment in the vicinity of Crandon, Wis."
WHS25181,"Wisconsin, USA",44.356004,-89.466198,success,"Rural Crandon, Wis.","Stratman-Thomas, Helene, 1896-1973: Photographer",Car and two buildings in rural Wisconsin.
WHS25182,"Crandon, WI, USA",45.568712,-88.897293,success,Charlie Spencer and girl,"Stratman-Thomas, Helene, 1896-1973: Photographer","Charlie Spencer (b.1873?), a Kentuckian who migrated to Crandon, recorded white spirituals for song collector Helene Stratman-Thomas."
WHS25183,"Madison, WI, USA",43.081309,-89.395609,success,Harry Dyer and Helene Stratman-Thomas,,"Harry Dyer (b.1864), a former logger and Mississippi riverman, with Helene Statman-Thomas."
WHS25184,"Madison, WI, USA",43.081309,-89.395609,success,Harry Dyer and Robert Draves,"Stratman-Thomas, Helene, 1896-1973: Photographer","Singer Harry Dyer (b.1864), right, and sound engineer Robert Draves."
WHS25185,"Madison, WI, USA",43.081309,-89.395609,success,Harry Dyer,"Stratman-Thomas, Helene, 1896-1973: Photographer","Harry Dyer (b. 1864), a former logger and Mississippi riverman who recorded songs for collector Helene Stratman-Thomas."
WHS25186,"Stevens Point, WI, USA",44.51956,-89.573683,success,John Ciezczak,"Stratman-Thomas, Helene, 1896-1973: Photographer","John Ciezczak (b.1885?), a Polish watchmaker, who sang songs in Polish, Ukrainian, Russian, and Kashubian for song collector Helene Stratman-Thomas."
WHS25187,"Schofield, WI, USA",44.918498,-89.609749,success,Bessie Gordon at reed organ,"Stratman-Thomas, Helene, 1896-1973: Photographer",Bessie Gordon (b.1901) at her cut-down reed organ under the tavern counter.
WHS25188,"Schofield, WI, USA",44.918498,-89.609749,success,Bessie Gordon at reed organ,"Stratman-Thomas, Helene, 1896-1973: Photographer",Bessie Gordon (b.1901) at her cut-down reed organ under the tavern counter.
WHS25189,"Crandon, WI, USA",45.568712,-88.897293,success,Robert Walker,"Stratman-Thomas, Helene, 1896-1973: Photographer","Robert Walker, singer of lumberjack songs."
WHS25191,"Rice Lake, WI, USA",45.503769,-91.740829,success,"Iva Rindlisbacher, Helene Stratman-Thomas, and Lois Rindlisbacher at Swiss bells",,"Iva Rindlisbacher (left), Helene Stratman-Thomas, and Lois Rindlisbacher at the Swiss bells. The bells stand was built by Otto Rindlisbacher, Iva's husband."
WHS25193,"Prairie du Chien, WI, USA",43.042549,-91.141425,success,Dr. J.P. Scanlan,"Stratman-Thomas, Helene, 1896-1973: Photographer","Dr. J.P. Scanlan, Wisconsin historian."
WHS25194,"Prairie du Chien, WI, USA",43.042549,-91.141425,success,Albert Wachuta,"Stratman-Thomas, Helene, 1896-1973: Photographer","Albert Wachuta (b.1875?), singer of Bohemian songs, with accordion."
WHS25195,"Brandon, WI, USA",43.736175,-88.781793,success,Missionfest,"Stratman-Thomas, Helene, 1896-1973: Photographer",Missionfest (Dutch) traditional psalms sung on church grounds.
WHS25196,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Ho-Chunk performers,"Stratman-Thomas, Helene, 1896-1973: Photographer",Either Mr. and Mrs. James Hawkins or Henry Thunder and Stella Stacy at Winnebago (HoChunk) Indian Village.
